recorder,recorderid,recorderlogin,identifier,ids,records,identifierid,identifierlogin,totalids
QuestaGame,{196849},{questagame},anilamanalil,32,21546,{735021},{anilamanalil},1673
Mark Rosenstein,{10787},{maractwin},Matt Tank,32,3995,{772305},{mtank},2278
sea-kangaroo,{2991},{sea-kangaroo},Krissa Klein,32,10297,{17695},{graysquirrel},11732
roomthily,{442615},{roomthily},Jeff,32,4783,,,6346
Henry de Lange,{552380},{henrydelange},Tony Rebelo,32,1292,,,4031
tangatawhenua,{125707},{tangatawhenua},Dave Holland,32,1774,{1305207},{dave_holland},3306
Nathan,,,Brandon Myers,32,1816,{496404},{brandontmyers},559
Jakob Fahr,{5643},{jakob},borisb,32,2368,,,10282
Pete Woodall,{108966},{nyoni-pete},Victor W Fazio III,32,2044,{13444},{vicfazio3},10437
Bob McDougall,{83288},{bobmcd},obscurus,32,3600,{750368},{obscurus},2022
ajblake,{1107192},{ajblake},Gray Catanzaro,32,819,,,7198
Соколков Юрий Павлович,{1467478},{sokolkov2002},borisb,32,4904,,,10282
QuestaGame,{196849},{questagame},Rajesh Balakrishnan,31,21546,{1097231},{rajesh_balakrishnan},689
Katy Johns,{58459},{aunty},mark_smale,31,258,{472475},{mark_smale},3363
Greg III Espera,{144177},{greg3ph},joe_fish,31,253,{630365},{joe_fish},1461
Dave Holland,{1305207},{dave_holland},Jon Sullivan,31,4166,{1115},{jon_sullivan},4574
Reiner Richter,{222137},{reiner},Wayne Martin,31,22539,{747028},{w_martin},924
Henry de Lange,{552380},{henrydelange},Peter Slingsby,31,1292,{67428},{peterslingsby},1729
Mary Joyce,{58489},{majo00},Leon Perrie,31,1378,{57754},{leonperrie},2722
tjeales,{1274785},{tjeales},oneanttofew,31,1343,{1706934},{oneanttofew},706
robertpergl,{368404},{robertpergl},Alan Melville,31,854,,,5046
Firos AK,{342643},{firos_ak},Chudamani Kashyap,31,1987,,,1335
petekleinhenz,{365249},{petekleinhenz},Gray Catanzaro,30,753,,,7198
Dave Holland,{1305207},{dave_holland},Helmut Schillo,30,4166,{1607900},{hschillo},1505
Dave Holland,{1305207},{dave_holland},Jurga Motiejūnaitė,30,4166,{1369015},{jurga_li},8420
Aniruddha Singhamahapatra,{951127},{aniruddha_singhamahapatra},Kai-Philipp Schablewski,30,3573,{59233},{kai_schablewski},3332
Amila P Sumanapala,{56488},{amila_sumanapala},Priyantha Wijesinghe,30,593,{279977},{elaphrornis},1006
Matt,,,Nathan Taylor,30,2262,{43815},{nathantaylor},6106
Tony Wills,{16490},{tony_wills},Clinton Duffy,30,462,{56848},{clinton},3252
QuestaGame,{196849},{questagame},Jonathan Hoskins,30,21546,,,3205
QuestaGame,{196849},{questagame},Nick Lambert,30,21546,,,171
Tim,,,Tan Kok Hui,30,3412,{47594},{kokhuitan},1789
QuestaGame,{196849},{questagame},David Akers,30,21546,{1507403},{daviaker},4200
Leon Perrie,{57754},{leonperrie},Marley Ford,29,1956,{271880},{marleyii},1896
Pablo Fraire,{1364542},{pablof},Gustavo Herrera,29,1086,,,796
ryvesie,{1212216},{ryvesie},Stephen Thorpe,29,934,,,3479
Jenny,,,Tony Rebelo,29,853,,,4031
Martin Grimm,{32124},{martingrimm},jkt,29,6965,{1510949},{jkt},2288
robertpergl,{368404},{robertpergl},Michael Keogh,29,854,,,2045
tapaculo99,{20957},{tapaculo99},joannerusso,29,832,{6624},{joannerusso},3149
Соколков Юрий Павлович,{1467478},{sokolkov2002},mnauky,29,4904,{1638987},{mnauky},4829
James Bailey,{6971},{silversea_starsong},Nathan Taylor,29,10404,{43815},{nathantaylor},6106
David McCorquodale,{479031},{dbmcc09},annbentley,29,7233,,,386
Dave Holland,{1305207},{dave_holland},tangatawhenua,29,4166,{125707},{tangatawhenua},1375
Pete Woodall,{108966},{nyoni-pete},Nannie,29,2044,,,461
Rejoice Gassah,{506512},{rejoicegassah},Firos AK,29,2366,{342643},{firos_ak},2207
robertpergl,{368404},{robertpergl},Reiner Richter,29,854,{222137},{reiner},22231
Shamil Murtazin,{974484},{rumpelstiltskin},jkt,29,1041,{1510949},{jkt},2288
Bob McDougall,{83288},{bobmcd},Alan Melville,29,3600,,,5046
Firos AK,{342643},{firos_ak},Amila P Sumanapala,29,1987,{56488},{amila_sumanapala},2085
Kutushev Radik,{1155054},{radik_kutushev},Sergey Mayorov,29,2594,{1420575},{phlomis_2019},7352
robertpergl,{368404},{robertpergl},Miguel de Salas,29,854,,,409
Dianne Clarke,{363260},{dianneclarke},Stephen Thorpe,29,1434,,,3479
Mel,,,Ellura Sanctuary,29,449,,,1187
QuestaGame,{196849},{questagame},Juha Kinnunen,28,21546,{614374},{juhakinnunen},2269
Daniel Percy,{1796360},{dan686},Lloyd Esler,28,373,{56932},{lloyd_esler},6721
Jess Miller-Camp,{351631},{jessm-c},Matt Tank,28,850,{772305},{mtank},2278
Thomas Mesaglio,{1138587},{thebeachcomber},Nick Lambert,28,2327,,,171
scribbles,{1861399},{scribbles},Thomas Mesaglio,28,739,{1138587},{thebeachcomber},6579
Nathaniel Sharp,{171529},{nsharp},Arturo Santos,28,3222,,,2047
TheKakarinka,{1719032},{thekakarinka},Zdeňka Nováková,28,1259,{1476490},{zdekanovkov},2033
Jesse Rorabaugh,{52839},{glmory},Thomas Mesaglio,28,2365,{1138587},{thebeachcomber},6579
Dave Holland,{1305207},{dave_holland},jkt,28,4166,{1510949},{jkt},2288
svg52,{1509945},{svg52},cossus,28,2792,{1325862},{cossus},1295
Dave Holland,{1305207},{dave_holland},Robert Briggs,28,4166,{854978},{robert_briggs},1155
Jonathan Newman,{1420308},{antshrike69},Matt Tank,28,657,{772305},{mtank},2278
Yan Cai,{601423},{huzi0131},sunwenhao90,28,457,{1202015},{sunwenhao90},1663
Sean Cozart,{29091},{birdwhisperer},Alex Wright,28,4373,{205278},{ajwright},4980
QuestaGame,{196849},{questagame},peterzoo,28,21546,,,151
Nathan Odgers,{287994},{crellow},David Lyttle,28,673,{58573},{david_lyttle},2737
vavilovian_mimic,{1477617},{vavilovian_mimic},Guy Taseski,28,445,{706931},{gtaseski},1046
Reiner Richter,{222137},{reiner},Simon Grove (TMAG),28,22539,,,183
QuestaGame,{196849},{questagame},Tony Wills,28,21546,{16490},{tony_wills},853
robertpergl,{368404},{robertpergl},Elaine McDonald,28,854,{678707},{elainemcdonald},351
ryvesie,{1212216},{ryvesie},Dave Holland,28,934,{1305207},{dave_holland},3306
Jonathan Newman,{1420308},{antshrike69},Mark Rosenstein,27,657,{10787},{maractwin},9149
Valentin de Mazancourt,{782891},{mazancourt},Emanuele Santarelli,27,652,{1290751},{esant},1963
Lupoli Roland,{1530852},{lupoli_roland},Mark Rosenstein,27,789,{10787},{maractwin},9149
Henry de Lange,{552380},{henrydelange},Robert Archer,27,1292,{47203},{robertarcher397},1468
QuestaGame,{196849},{questagame},oneanttofew,27,21546,{1706934},{oneanttofew},706
QuestaGame,{196849},{questagame},Finn Davey,27,21546,{443856},{skipperdogman},1406
tangatawhenua,{125707},{tangatawhenua},Peter Poortman,27,1774,{246983},{nzshells},677
Jakob Fahr,{5643},{jakob},Valerio Lazzeri,27,2368,{384954},{blue_celery},2903
Reiner Richter,{222137},{reiner},Thomas Mesaglio,27,22539,{1138587},{thebeachcomber},6579
mobbini,{1409524},{mobbini},borisb,27,2272,,,10282
Michael Bakker Paiva,{25160},{michaelbakkerpaiva},John G. Phillips,27,1908,{15796},{johngsalamander},4533
Tony Strazzari,{969302},{tonydiver},Henrick Michael,27,2407,{418825},{henrick},377
Shamil Murtazin,{974484},{rumpelstiltskin},borisb,27,1041,,,10282
Jim,,,Valia Pavlou,27,4574,{1441483},{karakaxa},3856
David Bygott,{1626},{davidbygott},Jane Widness,27,2322,,,7245
ladyrobyn,,,annbentley,26,736,,,386
QuestaGame,{196849},{questagame},Alan Dandie,26,21546,{2461869},{alan_dandie},313
rae1211,{426793},{rae1211},k8thegr8,26,413,,,7064
robertpergl,{368404},{robertpergl},Wayne Martin,26,854,{747028},{w_martin},924
Bob McDougall,{83288},{bobmcd},Joshua Smith,26,3600,,,2274
John G. Phillips,{15796},{johngsalamander},Mark Rosenstein,26,1693,{10787},{maractwin},9149
sea-kangaroo,{2991},{sea-kangaroo},Alan Rockefeller,26,10297,,,4089
TheKakarinka,{1719032},{thekakarinka},Valia Pavlou,26,1259,{1441483},{karakaxa},3856
Jurga Motiejūnaitė,{1369015},{jurga_li},Lupoli Roland,26,6153,{1530852},{lupoli_roland},5207
James Bailey,{6971},{silversea_starsong},Chris Ecroyd,26,10404,{59179},{chrise},2435
Leon Perrie,{57754},{leonperrie},mark_smale,26,1956,{472475},{mark_smale},3363
QuestaGame,{196849},{questagame},kevin_cheng,26,21546,{528996},{kevin_cheng},990
John G. Phillips,{15796},{johngsalamander},Michael Bakker Paiva,26,1693,{25160},{michaelbakkerpaiva},2533
Lisa Bennett,{59227},{lisa_bennett},Stephen Thorpe,26,839,,,3479
Suhel Quader,{63135},{suhelq},Siddarth Machado,26,163,{1291794},{siddarthmachado},1326
ladyrobyn,,,Terra Occ,25,736,,,742
QuestaGame,{196849},{questagame},alexb0000,25,21546,{741608},{alexb0000},3374
Соколков Юрий Павлович,{1467478},{sokolkov2002},Lupoli Roland,25,4904,{1530852},{lupoli_roland},5207
Simon Nicholas,{165659},{simonnicholas},mark_smale,25,453,{472475},{mark_smale},3363
Reiner Richter,{222137},{reiner},Zac Billingham,25,22539,{1719932},{zacbillingham},207
QuestaGame,{196849},{questagame},Chris Harrison,25,21546,{6690},{sandboa},2332
Reiner Richter,{222137},{reiner},Greg Tasney,25,22539,,,364
Reiner Richter,{222137},{reiner},John Ascher,25,22539,{419371},{johnascher},17709
Jared Shorma,{491170},{blazeclaw},C. Mallory,25,3773,{275891},{psyllidhipster},3517
Victor W Fazio III,{13444},{vicfazio3},Donald Hobern,25,7523,{4859},{dhobern},1716
tangatawhenua,{125707},{tangatawhenua},Andrew Townsend,25,1774,{896523},{tutukiwi},497
QuestaGame,{196849},{questagame},martyhing,25,21546,{433980},{martyhing},341
avocat,{91922},{avocat},Krissa Klein,25,3414,{17695},{graysquirrel},11732
Reiner Richter,{222137},{reiner},Allen Michael Sundholm OAM,25,22539,{578102},{entom2},54
Ryan Steiner,{29041},{ryansteiner},Colin Ralston,25,732,{390621},{colin25},6743
Kuan-Chieh (Chuck) Hung,{700672},{pseudoshuigeeee},sunwenhao90,25,4369,{1202015},{sunwenhao90},1663
ladyrobyn,,,Reiner Richter,25,736,{222137},{reiner},22231
Calli,,,Bridget Spencer,25,2445,{147592},{bridgetspencer},3359
Ricky Taylor,{679321},{ricky_taylor},qgrobler,25,1270,{669488},{qgrobler},709
Jon Sullivan,{1115},{jon_sullivan},Chris Ecroyd,24,4503,{59179},{chrise},2435
Martin Grimm,{32124},{martingrimm},Jakob Fahr,24,6965,{5643},{jakob},3829
Jesse Rorabaugh,{52839},{glmory},Ken Harris EntSocVic,24,2365,{717200},{kenharris},4976
Ricky Taylor,{679321},{ricky_taylor},Robert Archer,24,1270,{47203},{robertarcher397},1468
Marina Gorbunova,,,Eugene Popov,24,9061,{913789},{epopov},1720
Geoffrey Cox,{997336},{cobaltducks},Andrew Thornhill,24,4183,,,75
Bridget Spencer,{147592},{bridgetspencer},Mark Rosenstein,24,1471,{10787},{maractwin},9149
Matthew Connors,{659121},{matthew_connors},joe_fish,24,1905,{630365},{joe_fish},1461
Jeremy Barker,{464262},{jeremybarker},borisb,24,2681,,,10282
Jared Shorma,{491170},{blazeclaw},James Bailey,24,3773,{6971},{silversea_starsong},8732
tangatawhenua,{125707},{tangatawhenua},Peter de Lange,24,1774,{57661},{pjd1},1348
QuestaGame,{196849},{questagame},Petra Gloyn,24,21546,{169891},{petragloyn},769
Jurga Motiejūnaitė,{1369015},{jurga_li},Ronan A.,24,6153,{725272},{ronan_a},2248
Victor W Fazio III,{13444},{vicfazio3},Patrick Hanly,24,7523,{473359},{hanly},2147
David Spencer Muirhead,{355842},{davemmdave},Thomas Mesaglio,24,2693,{1138587},{thebeachcomber},6579
ml_ls,{1767154},{ml_ls},tlsv2,24,445,,,2014
grisper1,,,Matthew Connors,24,150,{659121},{matthew_connors},5798
Pete Woodall,{108966},{nyoni-pete},Matthew Connors,24,2044,{659121},{matthew_connors},5798
Yurii Basov,{1483645},{yurii_basov},Sergey Mayorov,24,992,{1420575},{phlomis_2019},7352
Michele Chiacchio,{63043},{mc1991},Colin Ralston,24,906,{390621},{colin25},6743
Alexis,,,Lupoli Roland,24,11452,{1530852},{lupoli_roland},5207
Michael Bakker Paiva,{25160},{michaelbakkerpaiva},Rolf Theodor Borlinghaus,24,1908,{736290},{rolftheobo},3087
Lupoli Roland,{1530852},{lupoli_roland},Tim Wilms,24,789,{660551},{tim_wilms},300
Luis Mata EntSocVic,{14240},{lmata},Manuel J. Gomez,24,887,{1102463},{mjgommo},857
Daniel Percy,{1796360},{dan686},Clinton Duffy,24,373,{56848},{clinton},3252
QuestaGame,{196849},{questagame},Tony Belejack,24,21546,{1089056},{bluejay2007},810
Jared Shorma,{491170},{blazeclaw},Steven Wang,24,3773,{1214168},{stevenw12339},1363
QuestaGame,{196849},{questagame},Dane Trembath,24,21546,{2154697},{emydura},61
Mark Rosenstein,{10787},{maractwin},Jeff Johnson,24,3995,,,224
CK Kelly,{264009},{ck2az},John Ascher,24,32852,{419371},{johnascher},17709
Reiner Richter,{222137},{reiner},Terra Occ,24,22539,,,742
Jenny,,,Steve Taylor,24,853,,,527
Lisa Bennett,{59227},{lisa_bennett},mark_smale,24,839,{472475},{mark_smale},3363
Colin Ralston,{390621},{colin25},Jurga Motiejūnaitė,24,3407,{1369015},{jurga_li},8420
Dave Holland,{1305207},{dave_holland},Marley Ford,24,4166,{271880},{marleyii},1896
yixianshuiesuan,{985425},{yixianshuiesuan},sunwenhao90,23,283,{1202015},{sunwenhao90},1663
Lisa Bennett,{59227},{lisa_bennett},dbarclay,23,839,{279525},{dbarclay},246
Donald Hobern,{4859},{dhobern},Victor W Fazio III,23,1649,{13444},{vicfazio3},10437
Ralph Foster,{388888},{rfoster},Ellura Sanctuary,23,1293,,,1187
QuestaGame,{196849},{questagame},Jasper Barnes,23,21546,,,1169
Valia Pavlou,{1441483},{karakaxa},Agapakis Nikos,23,832,{1593173},{agapakisnikos},1075
Reiner Richter,{222137},{reiner},patrick_campbell,23,22539,,,196
Martin Grimm,{32124},{martingrimm},Lupoli Roland,23,6965,{1530852},{lupoli_roland},5207
Reiner Richter,{222137},{reiner},Miguel de Salas,23,22539,,,409
robertpergl,{368404},{robertpergl},Ralph Foster,23,854,{388888},{rfoster},2673
Aniruddha Singhamahapatra,{951127},{aniruddha_singhamahapatra},Amila P Sumanapala,23,3573,{56488},{amila_sumanapala},2085
Even Dankowicz,{165078},{edanko},John Ascher,23,4890,{419371},{johnascher},17709
elawrey,{859490},{elawrey},heathwallum,23,812,{1429047},{heathwallum},771
Alexis,,,Valia Pavlou,23,11452,{1441483},{karakaxa},3856
Sally Adam,{528390},{sallyslak},Colin Ralston,23,471,{390621},{colin25},6743
Lila,,,Thomas Mesaglio,23,477,{1138587},{thebeachcomber},6579
QuestaGame,{196849},{questagame},Jonathan Hiew,23,21546,,,231
James Bailey,{6971},{silversea_starsong},Jeff,23,10404,,,6346
avocat,{91922},{avocat},Heather Fulton-Bennett,23,3414,,,3558
John Barkla,{57756},{john_barkla},David Lyttle,23,2067,{58573},{david_lyttle},2737
Kuan-Chieh (Chuck) Hung,{700672},{pseudoshuigeeee},harum.koh,23,4369,{37749},{harumkoh},1045
Dave Holland,{1305207},{dave_holland},mnauky,22,4166,{1638987},{mnauky},4829
tjeales,{1274785},{tjeales},Reiner Richter,22,1343,{222137},{reiner},22231
Peter de Lange,{57661},{pjd1},Clinton Duffy,22,1401,{56848},{clinton},3252
Lupoli Roland,{1530852},{lupoli_roland},jkt,22,789,{1510949},{jkt},2288
James Bailey,{6971},{silversea_starsong},Steve Kerr,22,10404,{58307},{steve_kerr},896
Stephen Moores,{350459},{stephen54},Ian Andrews,22,1924,{1853409},{ophrys},891
Emanuele Santarelli,{1290751},{esant},Kostas Zontanos,22,1514,{396990},{kostaszontanos},5462
Colin Ralston,{390621},{colin25},Robert Archer,22,3407,{47203},{robertarcher397},1468
Dan Monceaux,{521497},{danimations},David Spencer Muirhead,22,801,{355842},{davemmdave},2237
sea-kangaroo,{2991},{sea-kangaroo},Sean Ono,22,10297,{217955},{phelsumas4life},3032
QuestaGame,{196849},{questagame},housecrows,22,21546,,,787
Nathan Taylor,{43815},{nathantaylor},Jeff,22,1276,,,6346
QuestaGame,{196849},{questagame},Konstantin,22,21546,,,1390
QuestaGame,{196849},{questagame},slenderp51,22,21546,{1031846},{slenderp51},281
Rejoice Gassah,{506512},{rejoicegassah},Nuwan Chathuranga,22,2366,{8828},{nuwan},920
Firos AK,{342643},{firos_ak},Aniruddha Singhamahapatra,22,1987,{951127},{aniruddha_singhamahapatra},3338
Chris Cheatle,{409010},{cmcheatle},Chris Hoess,22,2031,{19073},{choess},8307
Reiner Richter,{222137},{reiner},Tim,22,22539,,,3542
A Emmerson,{1527518},{a_emmerson},Jurga Motiejūnaitė,22,7624,{1369015},{jurga_li},8420
Ethan Beaver,{1401423},{ethanbeaver},Ellura Sanctuary,22,622,,,1187
deborod,{1993975},{deborod},Jenny Donald,22,5205,{102726},{jadonald},2226
David Akers,{1507403},{daviaker},Reiner Richter,22,4176,{222137},{reiner},22231
QuestaGame,{196849},{questagame},Scott Eipper,22,21546,{818875},{scott_eipper},143
Daniel Percy,{1796360},{dan686},Stephen Thorpe,22,373,,,3479
Nathan Odgers,{287994},{crellow},Dave Holland,22,673,{1305207},{dave_holland},3306
Tim,,,Matthew Connors,22,3412,{659121},{matthew_connors},5798
Mary Joyce,{58489},{majo00},Florence,22,1378,{6005218},{figaro74},221
Nuwan Chathuranga,{8828},{nuwan},Priyantha Wijesinghe,22,372,{279977},{elaphrornis},1006
Reiner Richter,{222137},{reiner},Ethan Beaver,22,22539,{1401423},{ethanbeaver},1097
Elliot Greiner,{292489},{elliotgreiner},Chris Hoess,22,3950,{19073},{choess},8307
QuestaGame,{196849},{questagame},James Wetterer,21,21546,{98904},{jimw3},1176
QuestaGame,{196849},{questagame},Stephen Thorpe,21,21546,,,3479
QuestaGame,{196849},{questagame},Valia Pavlou,21,21546,{1441483},{karakaxa},3856
Vijay Barve,{7943},{vijaybarve},Rajesh Balakrishnan,21,869,{1097231},{rajesh_balakrishnan},689
Dave Holland,{1305207},{dave_holland},Tony Wills,21,4166,{16490},{tony_wills},853
reinderw,{452510},{reinderw},mark_smale,21,918,{472475},{mark_smale},3363
Tim,,,John Ascher,21,3412,{419371},{johnascher},17709
Aniruddha Singhamahapatra,{951127},{aniruddha_singhamahapatra},Chudamani Kashyap,21,3573,,,1335
QuestaGame,{196849},{questagame},Martin Lagerwey,21,21546,,,210
QuestaGame,{196849},{questagame},Subir B. Shakya,21,21546,{679169},{subirshakya},1214
Dave Holland,{1305207},{dave_holland},Lupoli Roland,21,4166,{1530852},{lupoli_roland},5207
Marina Gorbunova,,,cossus,21,9061,{1325862},{cossus},1295
Seth Miller,{1463753},{sethmiller},Michal Sloviak,21,539,{1642196},{michalsloviak},1871
QuestaGame,{196849},{questagame},Rejoice Gassah,21,21546,{506512},{rejoicegassah},2331
QuestaGame,{196849},{questagame},Dianne Clarke,21,21546,{363260},{dianneclarke},972
Bhalchandra Pujari,{1228352},{bspujari},Nagabhushan Jyothi,21,240,{1641658},{nagabhushanjyothi},273
Dezmond Wells,{1360891},{wellsii},Bevan Buirchell,21,3535,,,430
David McCorquodale,{479031},{dbmcc09},Peter Crowcroft,21,7233,{389804},{possumpete},226
Reiner Richter,{222137},{reiner},stephenmahony,21,22539,{737622},{stephenmahony},182
QuestaGame,{196849},{questagame},Danny Melville,21,21546,,,35
Reiner Richter,{222137},{reiner},Thilo Krueger,21,22539,{764897},{thilokrueger},1337
Jurga Motiejūnaitė,{1369015},{jurga_li},Arūnas Juknevičius,21,6153,{1244231},{arunasjuknevicius},930
David Bygott,{1626},{davidbygott},Michal Sloviak,21,2322,{1642196},{michalsloviak},1871
Elliot Greiner,{292489},{elliotgreiner},Kit Howard,21,3950,{1178532},{kitkestrel},1188
Lisa Bennett,{59227},{lisa_bennett},Juan Manuel de Roux,21,839,{1009163},{sultana},1521
QuestaGame,{196849},{questagame},Peter Slingsby,21,21546,{67428},{peterslingsby},1729
Casey,,,Guy Taseski,21,480,{706931},{gtaseski},1046
Dezmond Wells,{1360891},{wellsii},Ian McMaster,21,3535,{322120},{imcmaster},4165
Emanuele Santarelli,{1290751},{esant},pierrenoel,21,1514,{1257252},{pierrenoel},2077
QuestaGame,{196849},{questagame},Tony van Kampen,20,21546,{1551892},{aavankampen},619
Denis Makhnovsky,{973677},{denis_m},Sergey Mayorov,20,1346,{1420575},{phlomis_2019},7352
James Bailey,{6971},{silversea_starsong},C. Mallory,20,10404,{275891},{psyllidhipster},3517
Tim,,,Matt Tank,20,3412,{772305},{mtank},2278
rae1211,{426793},{rae1211},d_kluza,20,413,{13200},{d_kluza},3895
Reiner Richter,{222137},{reiner},Elaine McDonald,20,22539,{678707},{elainemcdonald},351
Melinda Thompson,{999683},{plantgirl1},Ian McMaster,20,1474,{322120},{imcmaster},4165
Bill Crins,{1106722},{wjcrins},Colin Ralston,20,2418,{390621},{colin25},6743
sea-kangaroo,{2991},{sea-kangaroo},John Ascher,20,10297,{419371},{johnascher},17709
Luke Sutton,{417599},{luke_sutton},Lloyd Esler,20,147,{56932},{lloyd_esler},6721
Dianne Clarke,{363260},{dianneclarke},Matthew Connors,20,1434,{659121},{matthew_connors},5798
Mike,,,kevin_cheng,20,4718,{528996},{kevin_cheng},990
